Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,Shopify Traffic Source,Customer Sale Type,Customer ID,Shipping Country,Missing_Product_Info,Missing_Customer_ID
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 05:24:23+00:00,2026-08-16 05:24:23+00:00,2026-08-19 09:06:54+00:00,7624730000000.0,#4691,India,India,India,Delhi,South Delhi,"Magic, upi",9692580000000.0,Nazi Waliyaan,"17a, BUY ANY 3 FOR 4999",Default Title,2400.0,2400.0,2400.0,1,0.0,0.0,1.0,,2400.0,,1.0,1.0,0.0,1,,Returning,9800140000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 06:44:37+00:00,2026-08-16 06:44:37+00:00,2026-08-19 11:10:44+00:00,7624860000000.0,#4692,India,India,India,Rajasthan,Jaipur,"Magic, upi",9692600000000.0,Fiza Jhumki,"17a, BUY ANY 2 FOR 7999",Default Title,4200.0,4200.0,4200.0,1,0.0,0.0,1.0,,4200.0,1.0,,1.0,0.0,1,,First-time,9842630000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 07:06:49+00:00,2026-08-16 07:06:49+00:00,2026-08-19 09:49:20+00:00,7624900000000.0,#4693,India,India,India,Maharashtra,PUNE,"Magic, razorpay_partial_cod, upi",9631280000000.0,Noor Waliyaan,"9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,1920.0,1920.0,1920.0,1,0.0,0.0,1.0,,1920.0,1.0,,1.0,0.0,1,,First-time,9840360000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 07:12:09+00:00,2026-08-16 07:12:09+00:00,2026-08-19 10:38:49+00:00,7624920000000.0,#4694,India,India,India,West Bengal,Cooch Behar,"Magic, upi",9627590000000.0,Rennu Chain,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, Ready to ship-26",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9842680000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,Draft Orders,2026-08-16 07:15:30+00:00,2026-08-16 07:15:31+00:00,2026-08-17 07:15:04+00:00,7624920000000.0,#4695,India,India,India,Delhi,New Delhi,,9478430000000.0,Areej Antique Pearl Set,"17-04, 20-02, 22j, 9jul, category_necklace, Ready to ship-26, sale-28",Default Title,3366.0,3366.0,3366.0,1,0.0,0.0,1.0,,3366.0,1.0,,1.0,0.0,1,,First-time,9839880000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 07:37:30+00:00,2026-08-16 07:37:30+00:00,2026-08-19 10:00:41+00:00,7624960000000.0,#4696,India,India,India,Uttar Pradesh,Moradabad,"Magic, upi",9693280000000.0,Dimple Golden Sahare,"17a, BUY ANY 3 FOR 4999",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,,1.0,1.0,0.0,1,,Returning,9487510000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 08:14:39+00:00,2026-08-16 08:14:39+00:00,2026-08-16 08:14:40+00:00,7625020000000.0,#4697,United Kingdom,Rest of the World,United Kingdom,England,Bolton,"card, Magic",9567620000000.0,Morni Bangles Pair,"16ap, 17-04, 24akk, 9jul, Ready to ship-26",02-Jun,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,,9900.0,,1.0,1.0,0.0,1,,Returning,8746950000000.0,United Kingdom,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 08:33:05+00:00,2026-08-16 08:33:05+00:00,2026-08-16 08:33:06+00:00,7625050000000.0,#4698,India,India,India,Arunachal Pradesh,Namsai,"Magic, upi",9627570000000.0,Golden Chain,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, Ready to ship-26",Default Title,2400.0,2400.0,2400.0,1,0.0,0.0,1.0,,2400.0,1.0,,1.0,0.0,1,,First-time,9842790000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 09:02:11+00:00,2026-08-16 09:02:11+00:00,2026-08-16 09:02:12+00:00,7625100000000.0,#4699,India,India,India,Haryana,Gurugram,"Magic, razorpay_partial_cod, upi",9692580000000.0,zara waliyaan,"17a, BUY ANY 3 FOR 4999",Default Title,2400.0,1428.28,1428.28,1,0.0,0.0,1.0,,1428.28,1.0,,1.0,971.72,1,,First-time,9839710000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 09:11:03+00:00,2026-08-16 09:11:03+00:00,2026-08-16 09:11:04+00:00,7625120000000.0,#4700,India,India,India,West Bengal,Raiganj,"Magic, upi",9639670000000.0,Niko Waliyaan,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9842850000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 09:58:06+00:00,2026-08-16 09:58:06+00:00,2026-08-16 18:51:58+00:00,7625200000000.0,#4701,India,India,India,Punjab,Hoshiarpur,"card, Magic, razorpay_partial_cod",9478450000000.0,Basant Jhumki Earrings,"17-04, 22j, 9jul, category_earring, Ready to ship-26, sale-28",Default Title,8250.0,8250.0,8250.0,1,0.0,0.0,1.0,,8250.0,1.0,,1.0,0.0,1,,First-time,9841600000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 10:22:27+00:00,2026-08-16 10:22:27+00:00,2026-08-16 10:22:28+00:00,7625250000000.0,#4702,India,India,India,Haryana,Gurugram,"card, Magic",9478430000000.0,Ghungroo Chain Set,"17-04, 20-02, 22j, 9jul, category_choker, category_necklace, Ready to ship-26, sale-28",Default Title,4620.0,4620.0,4620.0,1,0.0,0.0,1.0,,4620.0,,1.0,1.0,0.0,1,,Returning,9835640000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,Online Store,2026-08-16 10:45:41+00:00,2026-08-16 10:45:43+00:00,2026-08-16 10:45:46+00:00,7625290000000.0,#4703,India,India,India,Punjab,Mohali,Koala Offer,9692600000000.0,Flower Jhumki,"17a, BUY ANY 3 FOR 4999",Default Title,2400.0,1723.8,1723.8,1,0.0,0.0,1.0,,1723.8,1.0,,1.0,676.2,1,meta_Paid,First-time,9842990000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 14:02:35+00:00,2026-08-16 14:02:35+00:00,2026-08-16 14:02:36+00:00,7625690000000.0,#4704,India,India,India,Delhi,West Delhi,"Magic, razorpay_partial_cod, upi",9474310000000.0,farida choker set,"17-04, 17f, 22j, 9jul, category_choker, category_necklace, sale-28",Default Title,9570.0,9570.0,9570.0,1,0.0,0.0,1.0,,9570.0,1.0,,1.0,0.0,1,,First-time,9843380000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 15:29:39+00:00,2026-08-16 15:29:39+00:00,2026-08-16 15:29:39+00:00,7625910000000.0,#4705,India,India,India,Punjab,Fatehgarh Sahib,"Magic, upi",9693260000000.0,Sonam Chain,"17a, BUY ANY 3 FOR 4999",Default Title,2400.0,2400.0,2400.0,1,0.0,0.0,1.0,,2400.0,1.0,,1.0,0.0,1,,First-time,9842510000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 15:35:24+00:00,2026-08-16 15:35:24+00:00,2026-08-16 15:35:25+00:00,7625930000000.0,#4706,India,India,India,Uttar Pradesh,Agra,"Magic, upi",9693190000000.0,Falak Raani Haar Set,17a,Default Title,9000.0,9000.0,9000.0,1,0.0,0.0,1.0,,9000.0,1.0,,1.0,0.0,1,,First-time,9843560000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 16:19:08+00:00,2026-08-16 16:19:08+00:00,2026-08-16 16:19:09+00:00,7626050000000.0,#4707,India,India,India,Karnataka,Bengaluru,"card, Magic",9627600000000.0,Ramya Bracelet,"10june.., 24akk, 9jul, BUY ANY 3 FOR 4999, Ready to ship-26",Default Title,1800.0,1499.7,1499.7,1,0.0,0.0,1.0,,1499.7,1.0,,1.0,300.3,1,,First-time,9843650000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 16:48:17+00:00,2026-08-16 16:48:17+00:00,2026-08-16 16:48:18+00:00,7626130000000.0,#4708,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",9631280000000.0,Tinu Earrings,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, Ready to ship-26",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,9843640000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 16:55:57+00:00,2026-08-16 16:55:57+00:00,2026-08-16 16:55:58+00:00,7626150000000.0,#4709,India,India,India,Uttar Pradesh,Ghaziabad,"Magic, razorpay_partial_cod, upi",9627590000000.0,Rennu Chain,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, Ready to ship-26",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9843730000000.0,India,False,False
XYZ Luxury,2026-08-16 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 17:28:53+00:00,2026-08-16 17:28:53+00:00,2026-08-16 17:28:54+00:00,7626250000000.0,#4710,India,India,India,Punjab,Bathinda,"card, Magic, razorpay_partial_cod",9631280000000.0,Chinu Waliyaan,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9843470000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-16 18:59:34+00:00,2026-08-16 18:59:34+00:00,2026-08-20 10:52:00+00:00,7626490000000.0,#4711,India,India,India,Delhi,West Delhi,"card, Magic",9478020000000.0,Suhair Necklace Set,"17-04, 20-02, 22j, 9jul, category_necklace, sale-28",Default Title,9570.0,9570.0,9570.0,1,0.0,0.0,1.0,,9570.0,,1.0,1.0,0.0,1,,Returning,9843380000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 03:38:26+00:00,2026-08-17 03:38:26+00:00,2026-08-20 05:10:40+00:00,7627510000000.0,#4712,India,India,India,Punjab,Chandighar,"Magic, upi",9631270000000.0,Reena Waliyaan,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,2400.0,2400.0,2400.0,1,0.0,0.0,1.0,,2400.0,1.0,,1.0,0.0,1,,First-time,9845090000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 04:30:11+00:00,2026-08-17 04:30:11+00:00,2026-08-20 05:15:46+00:00,7627640000000.0,#4713,India,India,India,Uttar Pradesh,Lucknow,"Magic, upi",9614310000000.0,Rina Passa,"24akk, 9jul, hp_rts09may, Ready to ship-26",Default Title,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,,9900.0,1.0,,1.0,0.0,1,,First-time,9845160000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 05:26:55+00:00,2026-08-17 05:26:55+00:00,2026-08-20 05:19:15+00:00,7627790000000.0,#4714,India,India,India,Punjab,PATIALA,"Magic, upi",9693290000000.0,Neha Earrings,"17a, BUY ANY 3 FOR 4999",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9845240000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 08:37:35+00:00,2026-08-17 08:37:35+00:00,2026-08-20 05:21:39+00:00,7628020000000.0,#4715,India,India,India,Himachal Pradesh,Kangra,"Magic, upi",9693290000000.0,Neha Earrings,"17a, BUY ANY 3 FOR 4999",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9842880000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 08:58:13+00:00,2026-08-17 08:58:13+00:00,2026-08-20 05:24:36+00:00,7628040000000.0,#4716,India,India,India,Punjab,Rupnagar,"card, Magic",9563990000000.0,Pippal Patti Waliyaan,"22j, 9jul, BUY ANY 2 FOR 7999, Ready to ship-26, sale-28",Default Title,3960.0,3960.0,3960.0,1,0.0,0.0,1.0,,3960.0,1.0,,1.0,0.0,1,,First-time,9845580000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 09:18:59+00:00,2026-08-17 09:18:59+00:00,2026-08-20 05:27:00+00:00,7628070000000.0,#4717,India,India,India,Maharashtra,Mumbai,"Magic, upi",9418090000000.0,Ruby Emerald Bangles Pair,"16ak, 17-04, 22j, 9jul, category_bangles, Ready to ship-26, sale-28",02-Apr,5940.0,5940.0,5940.0,1,0.0,0.0,1.0,,5940.0,1.0,,1.0,0.0,1,,First-time,9845610000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 10:16:23+00:00,2026-08-17 10:16:23+00:00,2026-08-19 05:15:28+00:00,7628130000000.0,#4718,India,India,India,Haryana,Gurugram,"Magic, razorpay_partial_cod, wallet",9627590000000.0,Rennu Chain,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, Ready to ship-26",Default Title,1800.0,1800.0,1800.0,1,0.0,0.0,1.0,,1800.0,1.0,,1.0,0.0,1,,First-time,9833490000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 13:56:57+00:00,2026-08-17 13:56:57+00:00,2026-08-19 05:07:00+00:00,7628470000000.0,#4719,India,India,India,Uttar Pradesh,Lucknow,"Magic, razorpay_partial_cod, upi",8916240000000.0,Haafiz Antique Bangles 4pc,"17-04, 22j, 3july-backup-dis, 9jul, Bestseller_18sep, BUY ANY 2 FOR 7999, category_bangles, eoss_02jun, EOSS_jan26, hp_rts09may, Ready to ship-26, sale-28, Silver Bangles",02-Apr,4165.92,4165.92,4165.92,1,0.0,0.0,1.0,,4165.92,1.0,,1.0,0.0,1,,First-time,9846130000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 14:11:33+00:00,2026-08-17 14:11:33+00:00,2026-08-20 05:29:32+00:00,7628500000000.0,#4720,India,India,India,Maharashtra,Thane,"Magic, upi",9631280000000.0,Noor Waliyaan,"9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,1920.0,1568.31,1568.31,1,0.0,0.0,1.0,,1568.31,1.0,,1.0,351.69,1,,First-time,9846170000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 14:33:05+00:00,2026-08-17 14:33:05+00:00,2026-08-20 10:05:39+00:00,7628570000000.0,#4721,India,India,India,Punjab,Mohali,"Magic, razorpay_partial_cod, upi",9639670000000.0,Heer Waliyaan,"22j, 22ju, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, Ready to ship-26",Default Title,1800.0,1499.7,1499.7,1,0.0,0.0,1.0,,1499.7,,1.0,1.0,300.3,1,,Returning,8103040000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 15:51:29+00:00,2026-08-17 15:51:29+00:00,2026-08-17 15:51:30+00:00,7628760000000.0,#4722,India,India,India,Punjab,Jagraon dictric ludhiana,"Magic, razorpay_partial_cod, upi",9474390000000.0,panna studs,"17-04, 17f, 22j, 9jul, category_earring, sale-28",Default Title,4620.0,4620.0,4620.0,1,0.0,0.0,1.0,,4620.0,1.0,,1.0,0.0,1,,First-time,9846390000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 17:09:37+00:00,2026-08-17 17:09:37+00:00,2026-08-20 05:32:25+00:00,7628940000000.0,#4723,India,India,India,Karnataka,Bengaluru,"card, Magic",9639670000000.0,Rimpi Waliyaan,"9jul, BUY ANY 2 FOR 7999, hp_rts09may, Ready to ship-26",Default Title,3000.0,3000.0,3000.0,1,0.0,0.0,1.0,,3000.0,1.0,,1.0,0.0,1,,First-time,9846550000000.0,India,False,False
XYZ Luxury,2026-08-17 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-17 18:27:57+00:00,2026-08-17 18:27:57+00:00,2026-08-20 05:37:10+00:00,7629120000000.0,#4724,India,India,India,Haryana,Gurugram,"Magic, upi",9627600000000.0,Heer bracelet,"10june.., 24akk, 9jul, BUY ANY 3 FOR 4999, Ready to ship-26",Default Title,2400.0,2400.0,2400.0,1,0.0,0.0,1.0,,2400.0,,1.0,1.0,0.0,1,,Returning,9074330000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 01:52:08+00:00,2026-08-18 01:52:08+00:00,2026-08-20 05:39:42+00:00,7630090000000.0,#4725,India,India,India,Haryana,Panchkula,"Magic, upi",9478430000000.0,Areej Antique Pearl Set,"17-04, 20-02, 22j, 9jul, category_necklace, Ready to ship-26, sale-28",Default Title,3366.0,3366.0,3366.0,1,0.0,0.0,1.0,,3366.0,1.0,,1.0,0.0,1,,First-time,9847750000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 03:49:29+00:00,2026-08-18 03:49:29+00:00,2026-08-18 03:49:30+00:00,7630330000000.0,#4726,India,India,India,Punjab,Tarn Taran,"Magic, upi",9692600000000.0,Paan Earrings,"17a, BUY ANY 2 FOR 7999",Default Title,3000.0,3000.0,3000.0,1,0.0,0.0,1.0,,3000.0,1.0,,1.0,0.0,1,,First-time,9847950000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 03:51:07+00:00,2026-08-18 03:51:07+00:00,2026-08-18 03:51:07+00:00,7630330000000.0,#4727,India,India,India,Karnataka,Bengaluru,"Additional Notes, Magic, upi",9676380000000.0,Ronak Lottan Earrings,ak-04-08,Default Title,6000.0,6000.0,6000.0,1,0.0,0.0,1.0,,6000.0,,1.0,1.0,0.0,1,,Returning,9696060000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 04:23:04+00:00,2026-08-18 04:23:04+00:00,2026-08-18 04:23:05+00:00,7630410000000.0,#4728,India,India,India,Maharashtra,Mumbai,"Magic, upi",9639670000000.0,Rimpi Waliyaan,"9jul, BUY ANY 2 FOR 7999, hp_rts09may, Ready to ship-26",Default Title,3000.0,3000.0,3000.0,1,0.0,0.0,1.0,,3000.0,1.0,,1.0,0.0,1,,First-time,9848020000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 04:23:25+00:00,2026-08-18 04:23:25+00:00,2026-08-18 04:23:25+00:00,7630420000000.0,#4729,India,India,India,Karnataka,BANGALORE,"card, Magic",9639670000000.0,Rimpi Waliyaan,"9jul, BUY ANY 2 FOR 7999, hp_rts09may, Ready to ship-26",Default Title,3000.0,3000.0,3000.0,1,0.0,0.0,1.0,,3000.0,1.0,,1.0,0.0,1,,First-time,9848020000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 07:50:58+00:00,2026-08-18 07:50:58+00:00,2026-08-18 07:50:59+00:00,7630760000000.0,#4730,India,India,India,Maharashtra,Mumbai,"Magic, upi",8741480000000.0,Nazare Ring,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,6600.0,6600.0,6600.0,1,0.0,0.0,1.0,,6600.0,1.0,,1.0,0.0,1,,First-time,9848270000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 08:19:26+00:00,2026-08-18 08:19:26+00:00,2026-08-18 17:48:56+00:00,7630800000000.0,#4731,India,India,India,Punjab,Chandighar,"Magic, upi",9224500000000.0,Ghungroo Bangles Pair,"17-04, 22j, 9jul, category_bangles, Clearance Sale, EOSS_jan26, Ready to ship-26, sale-28",02-Jun,3530.14,3530.14,3630.0,1,0.0,0.0,1.0,,3530.14,1.0,,1.0,0.0,1,,First-time,9848300000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 08:27:22+00:00,2026-08-18 08:27:22+00:00,2026-08-18 08:37:57+00:00,7630810000000.0,#4732,India,India,India,Jammu and Kashmir,Jammu,"Magic, razorpay_partial_cod, upi",9478440000000.0,Ria Pearl Passa,"17-04, 20-02, 22j, 9jul, category_Passa, sale-28",Default Title,7590.0,7590.0,7590.0,1,0.0,0.0,1.0,,7590.0,1.0,,1.0,0.0,1,,First-time,9848300000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 10:06:28+00:00,2026-08-18 10:06:28+00:00,2026-08-18 10:06:29+00:00,7630940000000.0,#4733,India,India,India,West Bengal,South Parganas,"Magic, razorpay_partial_cod, upi",9631280000000.0,Noor Waliyaan,"9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,1920.0,1568.31,1568.31,1,0.0,0.0,1.0,,1568.31,1.0,,1.0,351.69,1,,First-time,9759200000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,Draft Orders,2026-08-18 10:42:47+00:00,2026-08-18 10:42:48+00:00,2026-08-19 05:10:55+00:00,7630990000000.0,#4734,India,India,India,Uttar Pradesh,Barabanki,,8688410000000.0,Lajjo Choker Set,"Bestseller_18sep, category_choker, category_necklace, Clearance Sale, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,26950.0,26950.0,26950.0,1,0.0,0.0,1.0,,26950.0,1.0,,1.0,0.0,1,,First-time,9845270000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 11:00:54+00:00,2026-08-18 11:00:54+00:00,2026-08-18 11:00:54+00:00,7631020000000.0,#4735,India,India,India,Maharashtra,Pimpri-Chinchwad,"Magic, upi",9693280000000.0,Sohni Pearl Sahare,"17a, BUY ANY 3 FOR 4999",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,9568700000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 11:41:39+00:00,2026-08-18 11:41:39+00:00,2026-08-18 11:41:41+00:00,7631080000000.0,#4736,India,India,India,Karnataka,Udupi,"Magic, upi",9631270000000.0,Reena Waliyaan,"24akk, 9jul, BUY ANY 3 FOR 4999, hp_rts09may, OFFER, Ready to ship-26",Default Title,2400.0,1785.35,1785.35,1,0.0,0.0,1.0,,1785.35,1.0,,1.0,614.65,1,,First-time,9848550000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 12:43:52+00:00,2026-08-18 12:43:52+00:00,2026-08-18 12:43:52+00:00,7631190000000.0,#4737,India,India,India,Punjab,Chandighar,"Magic, upi",8710430000000.0,Pippal Patti Waaliyaan,"Bestseller_18sep, category_earring, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,9350.0,9350.0,9350.0,1,0.0,0.0,1.0,,9350.0,1.0,,1.0,0.0,1,,First-time,9848640000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 12:50:08+00:00,2026-08-18 12:50:08+00:00,2026-08-18 12:50:09+00:00,7631200000000.0,#4738,India,India,India,Punjab,Zirakpur,"Magic, razorpay_partial_cod, upi",9693260000000.0,Ashima Chain,"17a, BUY ANY 3 FOR 4999",Default Title,2100.0,2100.0,2100.0,1,0.0,0.0,1.0,,2100.0,1.0,,1.0,0.0,1,,First-time,9848650000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 14:50:35+00:00,2026-08-18 14:50:35+00:00,2026-08-18 14:50:35+00:00,7631430000000.0,#4739,India,India,India,Delhi,new delhi,"card, Magic",9639670000000.0,Rimpi Waliyaan,"9jul, BUY ANY 2 FOR 7999, hp_rts09may, Ready to ship-26",Default Title,3000.0,3000.0,3000.0,1,0.0,0.0,1.0,,3000.0,1.0,,1.0,0.0,1,,First-time,9803590000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 15:35:52+00:00,2026-08-18 15:35:52+00:00,2026-08-18 15:35:53+00:00,7631540000000.0,#4740,India,India,India,Haryana,Yamuna Nagar,"Magic, razorpay_partial_cod, upi",9676380000000.0,Ronak Lottan Earrings,ak-04-08,Default Title,6000.0,6000.0,6000.0,1,0.0,0.0,1.0,,6000.0,1.0,,1.0,0.0,1,,First-time,9848600000000.0,India,False,False
XYZ Luxury,2026-08-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-08-18 17:15:19+00:00,2026-08-18 17:15:19+00:00,2026-08-18 17:15:20+00:00,7631780000000.0,#4741,India,India,India,Haryana,GURGAON,"Magic, razorpay_partial_cod, upi",8147790000000.0,Virasat Choker Set,"bride_t, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may, occasion",Default Title,37950.0,37950.0,37950.0,1,0.0,0.0,1.0,,37950.0,1.0,,1.0,0.0,1,,First-time,9186410000000.0,India,False,False
